Dual_Attn_1_-1_6
(2.9274637699127197, 1.0578151941299438)
Prepare Data : 8.548205 s
Epoch 35 : Train MSE : 1.049341, Train MAE : 0.720351 , Test MSE : 1.481236 , Test MAE : 0.800970 , Lr : 0.000250 , Time: 93.136046 s .
Epoch 36 : Train MSE : 1.062879, Train MAE : 0.714734 , Test MSE : 1.491628 , Test MAE : 0.789810 , Lr : 0.000250 , Time: 100.969101 s .
Epoch 37 : Train MSE : 1.015247, Train MAE : 0.702701 , Test MSE : 1.469578 , Test MAE : 0.789912 , Lr : 0.000250 , Time: 88.323330 s .
Epoch 38 : Train MSE : 1.023111, Train MAE : 0.702758 , Test MSE : 1.481619 , Test MAE : 0.789684 , Lr : 0.000250 , Time: 90.004521 s .
Epoch 39 : Train MSE : 1.013452, Train MAE : 0.698737 , Test MSE : 1.473831 , Test MAE : 0.783513 , Lr : 0.000250 , Time: 89.178746 s .
Epoch 40 : Train MSE : 1.063555, Train MAE : 0.717208 , Test MSE : 1.532129 , Test MAE : 0.803494 , Lr : 0.000250 , Time: 95.547446 s .
Epoch 41 : Train MSE : 1.031515, Train MAE : 0.714567 , Test MSE : 1.490417 , Test MAE : 0.800105 , Lr : 0.000250 , Time: 90.937082 s .
Epoch 42 : Train MSE : 1.004470, Train MAE : 0.695552 , Test MSE : 1.475125 , Test MAE : 0.785156 , Lr : 0.000250 , Time: 85.609297 s .
Epoch 43 : Train MSE : 1.003057, Train MAE : 0.696240 , Test MSE : 1.469482 , Test MAE : 0.783386 , Lr : 0.000250 , Time: 86.798202 s .
Epoch 44 : Train MSE : 1.017962, Train MAE : 0.715524 , Test MSE : 1.483616 , Test MAE : 0.803741 , Lr : 0.000250 , Time: 88.730416 s .
Epoch 45 : Train MSE : 1.018350, Train MAE : 0.705167 , Test MSE : 1.469828 , Test MAE : 0.790141 , Lr : 0.000250 , Time: 95.612010 s .
Epoch 46 : Train MSE : 1.042101, Train MAE : 0.728235 , Test MSE : 1.503259 , Test MAE : 0.816646 , Lr : 0.000250 , Time: 88.107661 s .
Epoch 47 : Train MSE : 0.987544, Train MAE : 0.690666 , Test MSE : 1.456519 , Test MAE : 0.779467 , Lr : 0.000250 , Time: 89.335085 s .
Epoch 48 : Train MSE : 0.983264, Train MAE : 0.694598 , Test MSE : 1.456679 , Test MAE : 0.784573 , Lr : 0.000250 , Time: 89.989130 s .
Epoch 49 : Train MSE : 0.973715, Train MAE : 0.686678 , Test MSE : 1.459713 , Test MAE : 0.780140 , Lr : 0.000250 , Time: 87.436141 s .
Epoch 50 : Train MSE : 1.008289, Train MAE : 0.702029 , Test MSE : 1.493384 , Test MAE : 0.794218 , Lr : 0.000250 , Time: 90.240004 s .
Epoch 51 : Train MSE : 0.989677, Train MAE : 0.702507 , Test MSE : 1.461919 , Test MAE : 0.792653 , Lr : 0.000250 , Time: 88.049131 s .
Epoch 52 : Train MSE : 0.988862, Train MAE : 0.690951 , Test MSE : 1.466856 , Test MAE : 0.780887 , Lr : 0.000250 , Time: 87.489601 s .
Epoch 53 : Train MSE : 1.022831, Train MAE : 0.714581 , Test MSE : 1.500786 , Test MAE : 0.804108 , Lr : 0.000250 , Time: 86.432007 s .
Epoch 54 : Train MSE : 0.973529, Train MAE : 0.690330 , Test MSE : 1.457511 , Test MAE : 0.784352 , Lr : 0.000250 , Time: 85.676720 s .
Epoch 55 : Train MSE : 0.979743, Train MAE : 0.693788 , Test MSE : 1.470976 , Test MAE : 0.788722 , Lr : 0.000250 , Time: 86.492612 s .
Epoch 56 : Train MSE : 1.016709, Train MAE : 0.712833 , Test MSE : 1.491039 , Test MAE : 0.801289 , Lr : 0.000250 , Time: 86.630063 s .
Epoch 57 : Train MSE : 0.974839, Train MAE : 0.695628 , Test MSE : 1.437671 , Test MAE : 0.785290 , Lr : 0.000250 , Time: 86.137241 s .
Epoch 58 : Train MSE : 0.977088, Train MAE : 0.700737 , Test MSE : 1.459219 , Test MAE : 0.790653 , Lr : 0.000250 , Time: 88.864712 s .
Epoch 59 : Train MSE : 0.980761, Train MAE : 0.704013 , Test MSE : 1.469055 , Test MAE : 0.797994 , Lr : 0.000250 , Time: 89.198708 s .
Epoch 60 : Train MSE : 0.958522, Train MAE : 0.682794 , Test MSE : 1.447313 , Test MAE : 0.777961 , Lr : 0.000250 , Time: 88.222205 s .
Epoch 61 : Train MSE : 0.945441, Train MAE : 0.679496 , Test MSE : 1.435065 , Test MAE : 0.776254 , Lr : 0.000250 , Time: 88.376565 s .
Epoch 62 : Train MSE : 0.958037, Train MAE : 0.686271 , Test MSE : 1.454144 , Test MAE : 0.783102 , Lr : 0.000250 , Time: 87.670755 s .
Epoch 63 : Train MSE : 0.990494, Train MAE : 0.705213 , Test MSE : 1.470922 , Test MAE : 0.790974 , Lr : 0.000250 , Time: 85.619646 s .
Epoch 64 : Train MSE : 0.975029, Train MAE : 0.702480 , Test MSE : 1.451255 , Test MAE : 0.790003 , Lr : 0.000250 , Time: 87.187571 s .
Epoch 65 : Train MSE : 0.933821, Train MAE : 0.676476 , Test MSE : 1.422068 , Test MAE : 0.771397 , Lr : 0.000250 , Time: 94.671904 s .
Epoch 66 : Train MSE : 0.981795, Train MAE : 0.701655 , Test MSE : 1.480740 , Test MAE : 0.795759 , Lr : 0.000250 , Time: 89.663660 s .
Epoch 67 : Train MSE : 0.928851, Train MAE : 0.673298 , Test MSE : 1.438383 , Test MAE : 0.772201 , Lr : 0.000250 , Time: 90.331126 s .
Epoch 68 : Train MSE : 0.959499, Train MAE : 0.696886 , Test MSE : 1.464268 , Test MAE : 0.791993 , Lr : 0.000250 , Time: 89.393560 s .
Epoch 69 : Train MSE : 0.956257, Train MAE : 0.686558 , Test MSE : 1.444608 , Test MAE : 0.777552 , Lr : 0.000250 , Time: 89.920820 s .
Epoch 70 : Train MSE : 0.988848, Train MAE : 0.714086 , Test MSE : 1.492914 , Test MAE : 0.810035 , Lr : 0.000250 , Time: 91.327694 s .
Epoch 71 : Train MSE : 0.925987, Train MAE : 0.676634 , Test MSE : 1.410225 , Test MAE : 0.771083 , Lr : 0.000250 , Time: 88.250115 s .
Epoch 72 : Train MSE : 0.950108, Train MAE : 0.680836 , Test MSE : 1.452683 , Test MAE : 0.775172 , Lr : 0.000250 , Time: 86.292722 s .
Epoch 73 : Train MSE : 0.970664, Train MAE : 0.698971 , Test MSE : 1.465989 , Test MAE : 0.788086 , Lr : 0.000250 , Time: 87.722282 s .
Epoch 74 : Train MSE : 0.955890, Train MAE : 0.688495 , Test MSE : 1.444604 , Test MAE : 0.778645 , Lr : 0.000250 , Time: 87.624840 s .
Epoch 75 : Train MSE : 0.943082, Train MAE : 0.681277 , Test MSE : 1.453437 , Test MAE : 0.779647 , Lr : 0.000250 , Time: 92.627856 s .
Epoch 76 : Train MSE : 0.921354, Train MAE : 0.674457 , Test MSE : 1.430422 , Test MAE : 0.773391 , Lr : 0.000250 , Time: 89.274007 s .
Epoch 77 : Train MSE : 0.920954, Train MAE : 0.671780 , Test MSE : 1.429152 , Test MAE : 0.769656 , Lr : 0.000250 , Time: 88.436153 s .
Epoch 78 : Train MSE : 0.926673, Train MAE : 0.677934 , Test MSE : 1.417297 , Test MAE : 0.771062 , Lr : 0.000250 , Time: 99.327633 s .
Epoch 79 : Train MSE : 0.943197, Train MAE : 0.692791 , Test MSE : 1.446361 , Test MAE : 0.788264 , Lr : 0.000250 , Time: 88.844635 s .
Epoch 80 : Train MSE : 0.925607, Train MAE : 0.678210 , Test MSE : 1.413922 , Test MAE : 0.770639 , Lr : 0.000250 , Time: 92.971831 s .
Epoch 81 : Train MSE : 0.910748, Train MAE : 0.671402 , Test MSE : 1.435287 , Test MAE : 0.772703 , Lr : 0.000250 , Time: 85.398611 s .
Epoch 82 : Train MSE : 0.943947, Train MAE : 0.684948 , Test MSE : 1.470583 , Test MAE : 0.786483 , Lr : 0.000250 , Time: 96.706851 s .
Epoch 83 : Train MSE : 0.933424, Train MAE : 0.685843 , Test MSE : 1.425784 , Test MAE : 0.779507 , Lr : 0.000250 , Time: 95.677541 s .
Epoch 84 : Train MSE : 0.912721, Train MAE : 0.669300 , Test MSE : 1.428448 , Test MAE : 0.768996 , Lr : 0.000250 , Time: 88.373279 s .
Epoch 85 : Train MSE : 0.913059, Train MAE : 0.670645 , Test MSE : 1.413768 , Test MAE : 0.766310 , Lr : 0.000250 , Time: 90.587039 s .
Epoch 86 : Train MSE : 0.958193, Train MAE : 0.704173 , Test MSE : 1.467720 , Test MAE : 0.797922 , Lr : 0.000250 , Time: 88.705194 s .
Epoch 87 : Train MSE : 0.909687, Train MAE : 0.671988 , Test MSE : 1.425824 , Test MAE : 0.770783 , Lr : 0.000250 , Time: 92.967590 s .
Epoch 88 : Train MSE : 0.929652, Train MAE : 0.684002 , Test MSE : 1.436603 , Test MAE : 0.781665 , Lr : 0.000250 , Time: 89.442363 s .
Epoch 89 : Train MSE : 0.897126, Train MAE : 0.664112 , Test MSE : 1.422323 , Test MAE : 0.765462 , Lr : 0.000250 , Time: 90.016309 s .
Epoch 90 : Train MSE : 0.924440, Train MAE : 0.682024 , Test MSE : 1.439565 , Test MAE : 0.779851 , Lr : 0.000250 , Time: 88.892435 s .
Epoch 91 : Train MSE : 0.929433, Train MAE : 0.687461 , Test MSE : 1.445092 , Test MAE : 0.784456 , Lr : 0.000250 , Time: 90.561922 s .
Epoch 92 : Train MSE : 0.964870, Train MAE : 0.702186 , Test MSE : 1.479781 , Test MAE : 0.804413 , Lr : 0.000250 , Time: 88.520691 s .
Epoch 93 : Train MSE : 0.906424, Train MAE : 0.673786 , Test MSE : 1.422104 , Test MAE : 0.775255 , Lr : 0.000250 , Time: 86.924133 s .
Epoch 94 : Train MSE : 0.948240, Train MAE : 0.700635 , Test MSE : 1.470060 , Test MAE : 0.802198 , Lr : 0.000250 , Time: 89.447689 s .
Epoch 95 : Train MSE : 0.907292, Train MAE : 0.669187 , Test MSE : 1.422911 , Test MAE : 0.769576 , Lr : 0.000250 , Time: 92.119339 s .
Epoch 96 : Train MSE : 0.938534, Train MAE : 0.684771 , Test MSE : 1.470666 , Test MAE : 0.790077 , Lr : 0.000250 , Time: 88.299898 s .
Epoch 97 : Train MSE : 0.895263, Train MAE : 0.668657 , Test MSE : 1.410004 , Test MAE : 0.767867 , Lr : 0.000250 , Time: 89.352980 s .
Epoch 98 : Train MSE : 0.903204, Train MAE : 0.670596 , Test MSE : 1.420202 , Test MAE : 0.770085 , Lr : 0.000250 , Time: 92.217379 s .
Epoch 99 : Train MSE : 0.918258, Train MAE : 0.672129 , Test MSE : 1.434389 , Test MAE : 0.771295 , Lr : 0.000250 , Time: 90.117322 s .
Spatial_Mlp_1_-1_6
(2.9274637699127197, 1.0578151941299438)
Prepare Data : 22.426428 s
Epoch 0 : Train MSE : 3.035331, Train MAE : 1.294717 , Test MSE : 2.896513 , Test MAE : 1.246992 , Lr : 0.001000 , Time: 81.628771 s .
Epoch 1 : Train MSE : 2.723081, Train MAE : 1.249031 , Test MSE : 2.765017 , Test MAE : 1.255468 , Lr : 0.001000 , Time: 75.460003 s .
Epoch 2 : Train MSE : 1.858193, Train MAE : 0.958969 , Test MSE : 1.903591 , Test MAE : 0.958257 , Lr : 0.001000 , Time: 75.834436 s .
Epoch 3 : Train MSE : 1.823178, Train MAE : 0.936993 , Test MSE : 1.870520 , Test MAE : 0.933438 , Lr : 0.001000 , Time: 75.772705 s .
Epoch 4 : Train MSE : 2.135709, Train MAE : 1.086777 , Test MSE : 2.154876 , Test MAE : 1.077324 , Lr : 0.001000 , Time: 79.031317 s .
Epoch 5 : Train MSE : 1.529610, Train MAE : 0.852990 , Test MSE : 1.656066 , Test MAE : 0.871678 , Lr : 0.001000 , Time: 75.453060 s .
Epoch 6 : Train MSE : 1.362211, Train MAE : 0.784915 , Test MSE : 1.548015 , Test MAE : 0.814026 , Lr : 0.001000 , Time: 78.887216 s .
Epoch 7 : Train MSE : 1.474483, Train MAE : 0.854716 , Test MSE : 1.646638 , Test MAE : 0.882379 , Lr : 0.001000 , Time: 75.958416 s .
Epoch 8 : Train MSE : 1.290415, Train MAE : 0.773104 , Test MSE : 1.508911 , Test MAE : 0.811024 , Lr : 0.001000 , Time: 78.317927 s .
Epoch 9 : Train MSE : 1.289304, Train MAE : 0.788405 , Test MSE : 1.590628 , Test MAE : 0.850042 , Lr : 0.001000 , Time: 81.472092 s .
Epoch 10 : Train MSE : 1.080993, Train MAE : 0.713869 , Test MSE : 1.414736 , Test MAE : 0.791698 , Lr : 0.000500 , Time: 81.105948 s .
Epoch 11 : Train MSE : 1.022907, Train MAE : 0.704201 , Test MSE : 1.401384 , Test MAE : 0.801819 , Lr : 0.000500 , Time: 77.401936 s .
Epoch 12 : Train MSE : 0.997521, Train MAE : 0.700590 , Test MSE : 1.391856 , Test MAE : 0.800030 , Lr : 0.000500 , Time: 80.164834 s .
Epoch 13 : Train MSE : 1.009387, Train MAE : 0.717844 , Test MSE : 1.409751 , Test MAE : 0.815748 , Lr : 0.000500 , Time: 88.030488 s .
Epoch 14 : Train MSE : 0.877294, Train MAE : 0.658596 , Test MSE : 1.317379 , Test MAE : 0.774884 , Lr : 0.000500 , Time: 82.592778 s .
Epoch 15 : Train MSE : 0.864964, Train MAE : 0.654001 , Test MSE : 1.304034 , Test MAE : 0.771108 , Lr : 0.000500 , Time: 77.681159 s .
Epoch 16 : Train MSE : 0.862450, Train MAE : 0.674022 , Test MSE : 1.348352 , Test MAE : 0.810502 , Lr : 0.000500 , Time: 79.980324 s .
Epoch 17 : Train MSE : 0.852724, Train MAE : 0.668682 , Test MSE : 1.340289 , Test MAE : 0.802040 , Lr : 0.000500 , Time: 76.935144 s .
Epoch 18 : Train MSE : 0.724994, Train MAE : 0.605473 , Test MSE : 1.256564 , Test MAE : 0.763514 , Lr : 0.000500 , Time: 80.713584 s .
Epoch 19 : Train MSE : 0.727577, Train MAE : 0.608123 , Test MSE : 1.243048 , Test MAE : 0.755437 , Lr : 0.000500 , Time: 78.492424 s .
Epoch 20 : Train MSE : 0.701930, Train MAE : 0.601061 , Test MSE : 1.252490 , Test MAE : 0.767886 , Lr : 0.000500 , Time: 84.315951 s .
Epoch 21 : Train MSE : 0.684392, Train MAE : 0.596717 , Test MSE : 1.241274 , Test MAE : 0.766091 , Lr : 0.000500 , Time: 77.469242 s .
Epoch 22 : Train MSE : 0.695817, Train MAE : 0.607348 , Test MSE : 1.258993 , Test MAE : 0.775023 , Lr : 0.000500 , Time: 80.169970 s .
Epoch 23 : Train MSE : 0.669954, Train MAE : 0.599472 , Test MSE : 1.243129 , Test MAE : 0.773149 , Lr : 0.000500 , Time: 76.988176 s .
Epoch 24 : Train MSE : 0.684041, Train MAE : 0.605242 , Test MSE : 1.261205 , Test MAE : 0.778154 , Lr : 0.000500 , Time: 81.249274 s .
Epoch 25 : Train MSE : 0.609974, Train MAE : 0.568598 , Test MSE : 1.188805 , Test MAE : 0.754794 , Lr : 0.000500 , Time: 80.602407 s .
Epoch 26 : Train MSE : 0.588363, Train MAE : 0.559422 , Test MSE : 1.196226 , Test MAE : 0.752247 , Lr : 0.000500 , Time: 76.888171 s .
Epoch 27 : Train MSE : 0.601386, Train MAE : 0.570341 , Test MSE : 1.201073 , Test MAE : 0.762513 , Lr : 0.000500 , Time: 77.617387 s .
Epoch 28 : Train MSE : 0.588034, Train MAE : 0.555400 , Test MSE : 1.175412 , Test MAE : 0.739514 , Lr : 0.000500 , Time: 79.993613 s .
Epoch 29 : Train MSE : 0.592953, Train MAE : 0.562716 , Test MSE : 1.169401 , Test MAE : 0.750665 , Lr : 0.000500 , Time: 78.496154 s .
Epoch 30 : Train MSE : 0.471466, Train MAE : 0.499888 , Test MSE : 1.123438 , Test MAE : 0.726650 , Lr : 0.000250 , Time: 78.670502 s .
Epoch 31 : Train MSE : 0.481825, Train MAE : 0.507280 , Test MSE : 1.120627 , Test MAE : 0.726289 , Lr : 0.000250 , Time: 78.005983 s .
Epoch 32 : Train MSE : 0.452802, Train MAE : 0.491979 , Test MSE : 1.116957 , Test MAE : 0.720132 , Lr : 0.000250 , Time: 76.624792 s .
Epoch 33 : Train MSE : 0.439749, Train MAE : 0.485773 , Test MSE : 1.101556 , Test MAE : 0.719203 , Lr : 0.000250 , Time: 76.913211 s .
Epoch 34 : Train MSE : 0.437581, Train MAE : 0.482153 , Test MSE : 1.097063 , Test MAE : 0.719386 , Lr : 0.000250 , Time: 76.101737 s .
Epoch 35 : Train MSE : 0.447093, Train MAE : 0.495113 , Test MSE : 1.122396 , Test MAE : 0.729446 , Lr : 0.000250 , Time: 85.499197 s .
Epoch 36 : Train MSE : 0.419918, Train MAE : 0.476775 , Test MSE : 1.099135 , Test MAE : 0.718314 , Lr : 0.000250 , Time: 76.689129 s .
Epoch 37 : Train MSE : 0.448920, Train MAE : 0.495184 , Test MSE : 1.125829 , Test MAE : 0.730673 , Lr : 0.000250 , Time: 77.420671 s .
Epoch 38 : Train MSE : 0.452559, Train MAE : 0.494002 , Test MSE : 1.098241 , Test MAE : 0.722565 , Lr : 0.000250 , Time: 79.254824 s .
Epoch 39 : Train MSE : 0.419499, Train MAE : 0.478040 , Test MSE : 1.087198 , Test MAE : 0.714172 , Lr : 0.000250 , Time: 78.304406 s .
Epoch 40 : Train MSE : 0.401622, Train MAE : 0.467506 , Test MSE : 1.095790 , Test MAE : 0.717628 , Lr : 0.000250 , Time: 77.115928 s .
Epoch 41 : Train MSE : 0.391850, Train MAE : 0.459372 , Test MSE : 1.056324 , Test MAE : 0.702208 , Lr : 0.000250 , Time: 81.703464 s .
Epoch 42 : Train MSE : 0.437588, Train MAE : 0.491192 , Test MSE : 1.122694 , Test MAE : 0.728008 , Lr : 0.000250 , Time: 81.315253 s .
Epoch 43 : Train MSE : 0.378339, Train MAE : 0.452675 , Test MSE : 1.059581 , Test MAE : 0.698402 , Lr : 0.000250 , Time: 79.612550 s .
Epoch 44 : Train MSE : 0.393647, Train MAE : 0.463005 , Test MSE : 1.096587 , Test MAE : 0.713903 , Lr : 0.000250 , Time: 75.908429 s .
Epoch 45 : Train MSE : 0.396927, Train MAE : 0.463917 , Test MSE : 1.081501 , Test MAE : 0.711780 , Lr : 0.000250 , Time: 76.867375 s .
Epoch 46 : Train MSE : 0.393805, Train MAE : 0.466783 , Test MSE : 1.065446 , Test MAE : 0.710685 , Lr : 0.000250 , Time: 77.117231 s .
Epoch 47 : Train MSE : 0.392172, Train MAE : 0.466387 , Test MSE : 1.092126 , Test MAE : 0.720463 , Lr : 0.000250 , Time: 76.492038 s .
Epoch 48 : Train MSE : 0.354934, Train MAE : 0.438467 , Test MSE : 1.062050 , Test MAE : 0.700016 , Lr : 0.000250 , Time: 76.926003 s .
Epoch 49 : Train MSE : 0.359198, Train MAE : 0.440561 , Test MSE : 1.045657 , Test MAE : 0.694986 , Lr : 0.000250 , Time: 76.947465 s .
Epoch 50 : Train MSE : 0.347632, Train MAE : 0.430716 , Test MSE : 1.046821 , Test MAE : 0.692455 , Lr : 0.000250 , Time: 78.474041 s .
Epoch 51 : Train MSE : 0.411273, Train MAE : 0.481657 , Test MSE : 1.134240 , Test MAE : 0.739173 , Lr : 0.000250 , Time: 76.348739 s .
Epoch 52 : Train MSE : 0.444263, Train MAE : 0.495775 , Test MSE : 1.136658 , Test MAE : 0.741229 , Lr : 0.000250 , Time: 76.362931 s .
Epoch 53 : Train MSE : 0.359423, Train MAE : 0.444439 , Test MSE : 1.066388 , Test MAE : 0.705152 , Lr : 0.000250 , Time: 77.581860 s .
Epoch 54 : Train MSE : 0.399273, Train MAE : 0.471894 , Test MSE : 1.102494 , Test MAE : 0.721733 , Lr : 0.000250 , Time: 78.775398 s .
Epoch 55 : Train MSE : 0.348125, Train MAE : 0.432320 , Test MSE : 1.047084 , Test MAE : 0.696510 , Lr : 0.000250 , Time: 79.115917 s .
Epoch 56 : Train MSE : 0.397665, Train MAE : 0.472379 , Test MSE : 1.109315 , Test MAE : 0.722921 , Lr : 0.000250 , Time: 82.319206 s .
Epoch 57 : Train MSE : 0.330793, Train MAE : 0.424085 , Test MSE : 1.029651 , Test MAE : 0.689229 , Lr : 0.000250 , Time: 76.190344 s .
Epoch 58 : Train MSE : 0.369483, Train MAE : 0.453516 , Test MSE : 1.082791 , Test MAE : 0.706975 , Lr : 0.000250 , Time: 85.355158 s .
Epoch 59 : Train MSE : 0.323009, Train MAE : 0.417137 , Test MSE : 1.040683 , Test MAE : 0.688736 , Lr : 0.000250 , Time: 84.473688 s .
Epoch 60 : Train MSE : 0.336032, Train MAE : 0.428781 , Test MSE : 1.051133 , Test MAE : 0.696299 , Lr : 0.000250 , Time: 79.050945 s .
Epoch 61 : Train MSE : 0.338567, Train MAE : 0.427149 , Test MSE : 1.031392 , Test MAE : 0.686698 , Lr : 0.000250 , Time: 77.520278 s .
Epoch 62 : Train MSE : 0.353776, Train MAE : 0.442713 , Test MSE : 1.052576 , Test MAE : 0.697817 , Lr : 0.000250 , Time: 80.171303 s .
Epoch 63 : Train MSE : 0.326271, Train MAE : 0.423137 , Test MSE : 1.059535 , Test MAE : 0.697114 , Lr : 0.000250 , Time: 79.154717 s .
Epoch 64 : Train MSE : 0.329154, Train MAE : 0.423495 , Test MSE : 1.041137 , Test MAE : 0.687924 , Lr : 0.000250 , Time: 75.555514 s .
Epoch 65 : Train MSE : 0.369401, Train MAE : 0.449351 , Test MSE : 1.078212 , Test MAE : 0.707731 , Lr : 0.000250 , Time: 78.048536 s .
Epoch 66 : Train MSE : 0.313152, Train MAE : 0.414008 , Test MSE : 1.044934 , Test MAE : 0.688934 , Lr : 0.000250 , Time: 80.509318 s .
Epoch 67 : Train MSE : 0.333955, Train MAE : 0.426015 , Test MSE : 1.059655 , Test MAE : 0.696514 , Lr : 0.000250 , Time: 79.583611 s .
Epoch 68 : Train MSE : 0.319462, Train MAE : 0.419259 , Test MSE : 1.041043 , Test MAE : 0.692402 , Lr : 0.000250 , Time: 79.426425 s .
Epoch 69 : Train MSE : 0.337528, Train MAE : 0.425448 , Test MSE : 1.056452 , Test MAE : 0.694994 , Lr : 0.000250 , Time: 75.430998 s .
Epoch 70 : Train MSE : 0.348030, Train MAE : 0.440359 , Test MSE : 1.062440 , Test MAE : 0.702718 , Lr : 0.000250 , Time: 82.199728 s .
Epoch 71 : Train MSE : 0.332882, Train MAE : 0.428925 , Test MSE : 1.041277 , Test MAE : 0.690982 , Lr : 0.000250 , Time: 78.000639 s .
Epoch 72 : Train MSE : 0.342145, Train MAE : 0.434940 , Test MSE : 1.046239 , Test MAE : 0.692845 , Lr : 0.000250 , Time: 78.379244 s .
Epoch 73 : Train MSE : 0.323803, Train MAE : 0.421877 , Test MSE : 1.045339 , Test MAE : 0.690614 , Lr : 0.000250 , Time: 79.194667 s .
Epoch 74 : Train MSE : 0.311849, Train MAE : 0.413118 , Test MSE : 1.024042 , Test MAE : 0.681298 , Lr : 0.000250 , Time: 76.737127 s .
Epoch 75 : Train MSE : 0.315911, Train MAE : 0.417970 , Test MSE : 1.049272 , Test MAE : 0.691945 , Lr : 0.000250 , Time: 81.233789 s .
Epoch 76 : Train MSE : 0.313853, Train MAE : 0.414023 , Test MSE : 1.048531 , Test MAE : 0.687172 , Lr : 0.000250 , Time: 75.290341 s .
Epoch 77 : Train MSE : 0.327168, Train MAE : 0.421827 , Test MSE : 1.048753 , Test MAE : 0.692376 , Lr : 0.000250 , Time: 75.611930 s .
Epoch 78 : Train MSE : 0.326594, Train MAE : 0.427379 , Test MSE : 1.077613 , Test MAE : 0.702264 , Lr : 0.000250 , Time: 76.244131 s .
Epoch 79 : Train MSE : 0.305037, Train MAE : 0.408881 , Test MSE : 1.033474 , Test MAE : 0.683933 , Lr : 0.000250 , Time: 78.247163 s .
Epoch 80 : Train MSE : 0.298244, Train MAE : 0.405460 , Test MSE : 1.034298 , Test MAE : 0.680337 , Lr : 0.000250 , Time: 76.916906 s .
Epoch 81 : Train MSE : 0.292250, Train MAE : 0.400478 , Test MSE : 1.030662 , Test MAE : 0.680343 , Lr : 0.000250 , Time: 80.881155 s .
Epoch 82 : Train MSE : 0.297029, Train MAE : 0.403887 , Test MSE : 1.025080 , Test MAE : 0.679214 , Lr : 0.000250 , Time: 78.174242 s .
Epoch 83 : Train MSE : 0.305973, Train MAE : 0.412157 , Test MSE : 1.062455 , Test MAE : 0.691577 , Lr : 0.000250 , Time: 78.200581 s .
Epoch 84 : Train MSE : 0.289313, Train MAE : 0.399261 , Test MSE : 1.043745 , Test MAE : 0.684060 , Lr : 0.000250 , Time: 79.011672 s .
Epoch 85 : Train MSE : 0.318498, Train MAE : 0.421566 , Test MSE : 1.039680 , Test MAE : 0.686064 , Lr : 0.000250 , Time: 77.115263 s .
Epoch 86 : Train MSE : 0.331893, Train MAE : 0.419332 , Test MSE : 1.033040 , Test MAE : 0.685577 , Lr : 0.000250 , Time: 75.391740 s .
Epoch 87 : Train MSE : 0.306039, Train MAE : 0.409748 , Test MSE : 1.044609 , Test MAE : 0.686822 , Lr : 0.000250 , Time: 79.815803 s .
Epoch 88 : Train MSE : 0.312976, Train MAE : 0.414956 , Test MSE : 1.066619 , Test MAE : 0.694928 , Lr : 0.000250 , Time: 77.055672 s .
Epoch 89 : Train MSE : 0.305353, Train MAE : 0.415499 , Test MSE : 1.059391 , Test MAE : 0.697004 , Lr : 0.000250 , Time: 78.091164 s .
Epoch 90 : Train MSE : 0.310530, Train MAE : 0.414909 , Test MSE : 1.033681 , Test MAE : 0.684618 , Lr : 0.000250 , Time: 85.897394 s .
Epoch 91 : Train MSE : 0.316253, Train MAE : 0.416528 , Test MSE : 1.051041 , Test MAE : 0.691514 , Lr : 0.000250 , Time: 76.325822 s .
Epoch 92 : Train MSE : 0.290995, Train MAE : 0.399737 , Test MSE : 1.032261 , Test MAE : 0.682944 , Lr : 0.000250 , Time: 78.429744 s .
Epoch 93 : Train MSE : 0.343974, Train MAE : 0.442805 , Test MSE : 1.099342 , Test MAE : 0.713607 , Lr : 0.000250 , Time: 78.490502 s .
Epoch 94 : Train MSE : 0.311959, Train MAE : 0.415077 , Test MSE : 1.037025 , Test MAE : 0.685762 , Lr : 0.000250 , Time: 79.008727 s .
Epoch 95 : Train MSE : 0.288361, Train MAE : 0.396261 , Test MSE : 1.030170 , Test MAE : 0.679897 , Lr : 0.000250 , Time: 80.300926 s .
Epoch 96 : Train MSE : 0.439531, Train MAE : 0.504926 , Test MSE : 1.149102 , Test MAE : 0.737789 , Lr : 0.000250 , Time: 77.774600 s .
Epoch 97 : Train MSE : 0.293522, Train MAE : 0.403248 , Test MSE : 1.040140 , Test MAE : 0.685612 , Lr : 0.000250 , Time: 77.186594 s .
Epoch 98 : Train MSE : 0.297621, Train MAE : 0.406206 , Test MSE : 1.035510 , Test MAE : 0.686943 , Lr : 0.000250 , Time: 80.079327 s .
Epoch 99 : Train MSE : 0.309754, Train MAE : 0.415047 , Test MSE : 1.041709 , Test MAE : 0.686933 , Lr : 0.000250 , Time: 78.071329 s .
Spatial_Mlp_1_-1_6
(2.9274637699127197, 1.0578151941299438)
Prepare Data : 22.048946 s
Epoch 0 : Train MSE : 2.895461, Train MAE : 1.159075 , Test MSE : 2.727651 , Test MAE : 1.119757 , Lr : 0.001000 , Time: 61.853261 s .
Epoch 1 : Train MSE : 2.407612, Train MAE : 1.046898 , Test MSE : 2.350206 , Test MAE : 1.025620 , Lr : 0.001000 , Time: 60.514574 s .
Epoch 2 : Train MSE : 2.453355, Train MAE : 1.098857 , Test MSE : 2.428820 , Test MAE : 1.081070 , Lr : 0.001000 , Time: 60.510946 s .
